Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Sai RK Travels,Non A/C Seater / Sleeper (2+1),20:12,04:15,08h 03m,550,23,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
SREE PAVAN TRAVELS,NON A/C Seater Push Back (2+2),19:00,03:05,08h 05m,495,15,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Orange Tours And Travels,A/C Seater / Sleeper (2+1),00:30,07:20,06h 50m,1400,6,3.9,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Keerthana Sai Travels,A/C Sleeper (2+1),23:50,07:00,07h 10m,1490,21,3.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri KVR Travels,A/C Seater / Sleeper (2+1),20:00,04:20,08h 20m,650,26,3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sai Balaji Travels,A/C Sleeper (2+1),22:50,05:25,06h 35m,799,23,4.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:45,04:00,08h 15m,550,14,3.5,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri KVR Travels,A/C Seater / Sleeper (2+1),21:15,05:10,07h 55m,553,34,3.1,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Morning Star Travels,A/C Sleeper (2+1),22:30,06:55,08h 25m,600,6,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),20:00,05:00,09h 00m,500,12,4,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:30,07:00,07h 30m,800,8,3.3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Orange Tours And Travels,A/C Seater / Sleeper (2+1),22:30,06:15,07h 45m,600,29,2.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Morning Star Travels,A/C Sleeper (2+1),21:55,05:25,07h 30m,890,5,3.3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Prathap Travels,Non A/C Seater / Sleeper (2+1),20:00,04:05,08h 05m,495,4,3.4,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,04:10,06h 10m,2199,2,4.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Mayuri Travels,A/C Seater / Sleeper (2+1),23:55,07:00,07h 05m,1110,36,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Morning Star Travels,A/C Sleeper (2+1),23:05,07:00,07h 55m,600,13,2.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Jagan Travels,Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,1400,5,3.4,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),18:15,04:15,10h 00m,550,9,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),18:45,03:10,08h 25m,500,5,4.1,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,470,29,2.4,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
SVR Tours and Travels,Volvo A/C Sleeper (2+1),23:45,07:00,07h 15m,1100,13,2.5,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Nani’s Sai Krishna Travels,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,525,12,3.2,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri KVR Travels,A/C Seater / Sleeper (2+1),23:55,06:30,06h 35m,1699,2,4,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:50,07:05,08h 15m,525,22,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),21:15,05:30,08h 15m,500,10,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
V Kaveri Travels,A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,1090,2,3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:55,07:00,07h 05m,900,12,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Morning Star Travels,A/C Sleeper (2+1),23:45,07:15,07h 30m,790,20,2.1,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Navin Travels,Non A/C Seater / Sleeper (2+1),20:30,04:30,08h 00m,555,27,2.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,06:00,07h 30m,600,15,2.3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:00,03:30,08h 30m,550,32,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Morning Star Travels,A/C Sleeper (2+1),00:55,07:45,06h 50m,990,3,2.1,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),23:51,07:00,07h 09m,890,16,1.9,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Shree Manikanta Travels,A/C Sleeper (2+1),23:40,06:00,06h 20m,1499,6,2.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:50,07:00,07h 10m,1100,4,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Navayuga Travels,A/C Sleeper (2+1),19:00,05:00,10h 00m,790,18,2.3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Orange Tours And Travels,A/C Seater / Sleeper (2+1),01:00,08:15,07h 15m,1300,4,1.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
LAVYASRI Travels,Non A/C Seater / Sleeper (2+1),21:40,05:00,07h 20m,549,17,1.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri VInayaka Travels(Siva's),NON A/C Sleeper (2+1),22:30,06:30,08h 00m,649,20,2.1,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Svkdt travels,A/C Sleeper (2+1),22:30,06:15,07h 45m,858,12,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Amaravathi Travels,NON A/C Hi-Tech Push Back (2+2),22:00,05:45,07h 45m,495,17,3.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
KKaveri Travels,A/C Sleeper (2+1),21:00,04:00,07h 00m,2200,1,3.9,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Padmavathi Travels,A/C Sleeper (2+1),21:00,04:30,07h 30m,650,23,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sai RK Travels,Non A/C Seater / Sleeper (2+1),19:15,05:30,10h 15m,600,30,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sai RK Travels,Non A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,550,28,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),20:15,05:00,08h 45m,550,32,3.5,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:55,07:00,07h 05m,1780,10,3.4,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri VInayaka Travels(Siva's),A/C Seater / Sleeper (2+1),23:15,06:20,07h 05m,599,18,4.1,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,1299,6,3.2,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,1110,5,3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),23:45,07:30,07h 45m,1200,27,2.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:40,07:00,07h 20m,699,29,2.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
IRA Travels,A/C Seater / Sleeper (2+1),20:15,05:10,08h 55m,650,11,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Navin Travels,Non A/C Seater / Sleeper (2+1),21:10,05:00,07h 50m,601,13,2.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Vsaikrishna Travels,Non A/C Seater / Sleeper (2+1),20:30,05:00,08h 30m,499,32,2.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
New Sindhu Travels,Non A/C Seater / Sleeper (2+1),19:10,04:00,08h 50m,610,35,1.4,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
IRA Travels,A/C Seater / Sleeper (2+1),18:05,02:20,08h 15m,950,21,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),22:00,04:00,06h 00m,2049,3,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),23:55,07:15,07h 20m,799,8,2.6,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
RUDRA TOURS & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,04:15,08h 00m,599,5,2.5,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Nani’s Sai Krishna Travels,NON A/C Seater (2+2),19:15,04:00,08h 45m,470,16,2.5,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sree Sambasiva Tours and Travels,NON A/C Seater/ Sleeper (2+1),20:05,04:00,07h 55m,650,28,4.2,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
SVR Tours and Travels,Volvo A/C Sleeper (2+1),23:45,07:00,07h 15m,1100,17,2.4,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Navayuga Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,2090,12,2.3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Navayuga Travels,NON AC Seater / Sleeper 2+1,21:00,03:30,06h 30m,1999,7,2.3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),18:30,02:35,08h 05m,1990,41,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Padmavathi Travels,A/C Sleeper (2+1),21:00,04:30,07h 30m,700,25,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),21:30,05:45,08h 15m,650,20,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Cherry tours&travels,Non A/C Seater / Sleeper (2+1),00:30,07:00,06h 30m,2850,43,3.1,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:40,07:00,07h 20m,669,19,2.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Navin Travels,Non A/C Seater / Sleeper (2+1),21:05,06:30,09h 25m,555,5,2.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Jayalakshmi Tours and Travels,A/C Seater / Sleeper (2+1),22:30,04:30,06h 00m,1849,29,2.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Vsaikrishna Travels,NON A/C Sleeper (2+1),20:47,05:10,08h 23m,720,25,2.7,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
RUDRA TOURS & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:45,05:00,08h 15m,650,7,2.5,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
VENKATA VYSHNAVI TRAVELS,A/C Seater / Sleeper (2+1),20:40,05:10,08h 30m,2999,50,2.2,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
SREEONE,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,04:30,07h 00m,850,23,1.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
SREEONE,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:45,06:30,08h 45m,750,22,1.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
SREEONE,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:30,05:15,06h 45m,750,25,1.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
LOKSHITHA SREE TRAVELS,NON A/C Seater (2+2),20:30,05:30,09h 00m,1900,27,0,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 35152,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,20:54,03h 09m,261,34,2.4,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3454,INDRA(A.C. Seater),17:45,22:15,04h 30m,318,35,2.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2755,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,22:30,04h 00m,260,26,3.4,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 24861,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:00,22:45,03h 45m,248,37,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3419,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:30,04h 30m,263,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 5785,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:00,23:30,04h 30m,252,37,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9371,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),19:00,22:00,03h 00m,339,40,3.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2887,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,23:55,04h 25m,260,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 6374,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:55,23:55,04h 00m,261,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3479,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:20,04h 20m,263,31,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23971,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,23:30,03h 30m,260,30,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2621,INDRA(A.C. Seater),20:15,00:30,04h 15m,316,37,4.4,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2809,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,00:20,03h 50m,260,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,00:30,03h 45m,263,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9478,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,00:04,03h 19m,261,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 47745,INDRA(A.C. Seater),21:00,01:00,04h 00m,318,35,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23973,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,00:30,03h 30m,260,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3355,NIGHT RIDER (SEATER CUM SLEEPER),21:30,00:30,03h 00m,359,35,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3458,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,02:15,04h 30m,263,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9459,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,01:15,03h 15m,263,34,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,01:30,03h 30m,260,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3499,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,01:45,03h 30m,260,34,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,02:25,03h 45m,263,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3383,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:15,04h 30m,263,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,02:10,03h 20m,221,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2803,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:00,02:40,03h 40m,248,24,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 5205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,02:30,03h 15m,263,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9201,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:30,04h 15m,263,33,1.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9367,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,02:35,03h 05m,261,34,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3357,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,03:25,03h 45m,263,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4596,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,03:15,03h 35m,263,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 46391,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,03:45,03h 55m,263,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3359,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:55,03:30,03h 35m,404,48,3.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4378,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,02:54,02h 59m,221,33,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Abhishek Bus,A/C Seater / Sleeper (2+1),16:30,19:50,03h 20m,680,39,3.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,21:15,03h 15m,639,4,4.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Svkdt travels,A/C Sleeper (2+1),18:15,22:45,04h 30m,350,12,3.1,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:20,21:05,02h 45m,619,12,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),19:45,23:20,03h 35m,237,18,3.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,01:00,04h 00m,598,27,4.4,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
GMC Travels,A/C Seater / Sleeper (2+1),21:50,01:30,03h 40m,590,22,4.4,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:30,01:00,02h 30m,549,10,4.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:55,00:30,01h 35m,599,24,3.6,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:00,02:00,03h 00m,690,32,3.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
V Kaveri Travels,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,600,10,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Morning Star Travels,A/C Sleeper (2+1),01:50,05:20,03h 30m,600,30,3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Morning Star Travels,A/C Sleeper (2+1),02:30,06:20,03h 50m,600,28,3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater (2+2),17:45,21:15,03h 30m,237,33,2.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
SKS Logistics,A/C Seater / Sleeper (2+1),23:55,03:15,03h 20m,560,21,2.6,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:45,20:45,04h 00m,699,20,4.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Jagan Travels,A/C Sleeper (2+1),16:45,21:00,04h 15m,1000,26,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Morning Star Travels,A/C Sleeper (2+1),17:35,22:30,04h 55m,790,16,3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
